Survived,Fare,age_cat,imputed,ln_group,fam_size,fam_group,parch_group,sibsp_group,fpp,Gender,name_length,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S,tick_group_ca,tick_group_no_head,tick_group_other_letter,tick_group_pp,titles_Master.,titles_Miss.,titles_Mr.,titles_Mrs.,titles_other_name,ticket_value_0,ticket_value_1,ticket_value_10,ticket_value_20,ticket_value_30,ticket_value_300,name_length_group_length_2,name_length_group_length_3,name_length_group_length_4,name_length_group_otherl,ticket_header_A. ,ticket_header_A./5. ,ticket_header_A.5. ,ticket_header_A/4 ,ticket_header_A/4. ,ticket_header_A/5 ,ticket_header_A/5. ,ticket_header_A/S ,ticket_header_A4. ,ticket_header_AQ/3. ,ticket_header_AQ/4 ,ticket_header_C ,ticket_header_C.A. ,ticket_header_C.A./SOTON ,ticket_header_CA ,ticket_header_CA. ,ticket_header_F.C. ,ticket_header_F.C.C. ,ticket_header_Fa ,ticket_header_LP ,ticket_header_P/PP ,ticket_header_PC ,ticket_header_PP ,ticket_header_S.C./A.4. ,ticket_header_S.C./PARIS ,ticket_header_S.O./P.P. ,ticket_header_S.O.C. ,ticket_header_S.O.P. ,ticket_header_S.P. ,ticket_header_S.W./PP ,ticket_header_SC ,ticket_header_SC/A.3 ,ticket_header_SC/A4 ,ticket_header_SC/AH ,ticket_header_SC/PARIS ,ticket_header_SC/Paris ,ticket_header_SCO/W ,ticket_header_SO/C ,ticket_header_SOTON/O.Q. ,ticket_header_SOTON/O2 ,ticket_header_SOTON/OQ ,ticket_header_STON/O ,ticket_header_STON/O2. ,ticket_header_STON/OQ. ,ticket_header_SW/PP ,ticket_header_W./C. ,ticket_header_W.E.P. ,ticket_header_W/C ,ticket_header_WE/P ,ticket_header_no_ticket_head,ticket_alpha_A,ticket_alpha_C,ticket_alpha_F,ticket_alpha_L,ticket_alpha_P,ticket_alpha_S,ticket_alpha_W,ticket_alpha_no_ticket_head,ln_end_a,ln_end_c,ln_end_d,ln_end_e,ln_end_f,ln_end_g,ln_end_h,ln_end_i,ln_end_k,ln_end_l,ln_end_m,ln_end_n,ln_end_o,ln_end_other,ln_end_r,ln_end_s,ln_end_t,ln_end_y,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
1,0.967906084150234,0.10792876782498936,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,0.10792876782498936,0.10792876782498936,0.10792876782498936,0.24337972357540136,0.10792876782498936,0.38797413517449997,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,0.10792876782498936,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593,-0.03209391584976593
0,0.9684827533737376,0.11185192900097772,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,0.11185192900097772,0.11185192900097772,0.11185192900097772,0.24715873799150462,0.11185192900097772,0.25522110462821784,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,0.11185192900097772,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437,-0.031517246626262437
0,0.9721137534224695,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,0.09876336460816314,0.09876336460816314,0.2339740674263592,0.09876336460816314,0.2254129757938568,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,0.09876336460816314,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513,-0.027886246577530513
0,0.9676054670782318,0.10944943870943749,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,0.10944943870943749,0.10944943870943749,0.10944943870943749,0.24483171551867872,0.10944943870943749,0.39313738197184883,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,0.10944943870943749,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819,-0.03239453292176819
0,0.9801887701173844,0.04915428735876367,-0.019811229882615643,0.04915428735876367,0.04915428735876367,0.04915428735876367,0.04915428735876367,0.04915428735876367,0.11690462038198468,-0.019811229882615643,0.1870853218415223,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,0.04915428735876367,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643,-0.019811229882615643
1,0.9852920295903924,0.023753568051930827,-0.014707970409607637,0.023753568051930827,0.023753568051930827,0.023753568051930827,0.023753568051930827,0.023753568051930827,0.0839735023797929,-0.014707970409607637,0.10067664497500775,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,0.023753568051930827,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637,-0.014707970409607637
0,0.9778523814097368,0.0547754583328138,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,0.0547754583328138,0.0547754583328138,0.0547754583328138,0.17521532698853795,0.0547754583328138,0.28554468910204456,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,0.0547754583328138,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312,-0.02214761859026312
0,0.9807634268516329,0.04722715759376693,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,0.04722715759376693,0.04722715759376693,0.04722715759376693,0.16099733259370666,0.04722715759376693,0.11369088833590095,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,0.04722715759376693,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086,-0.019236573148367086
1,0.985184220528489,0.023231193321098752,-0.014815779471511003,0.023231193321098752,0.06127816611370851,0.023231193321098752,0.023231193321098752,0.023231193321098752,0.06780178476558174,-0.014815779471511003,0.09932513890631826,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,0.023231193321098752,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003,-0.014815779471511003
0,0.9885256748780924,0.007358066591840054,-0.011474325121907592,0.007358066591840054,0.007358066591840054,0.007358066591840054,0.007358066591840054,0.007358066591840054,0.05028473937165612,0.007358066591840054,0.04502285001933534,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,0.007358066591840054,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592,-0.011474325121907592
